ObjectID,Object Number,Mnemonic,Classification,Culture,Period,Display Name,Alpha Sort,Object Name,Title Sort,Date,Begin Date,Medium/Materials,Dimensions,Description,WebDescription
2880,LEEDM.F.1971.0048,Anthropology,Costume and Textiles,Chipewayan,,,,mitten,,1890s,1890,"skin, silk",object: 198 x 303 x 20mm,"single mitten (left); multicoloured silk floral embroidery on back of hand. Made of tanned hide. JCH King: Unusually large quantity of embroidery. See notes by Dr Ruth Phillips, May 1990; and Alexander folder in donor file.","This single surviving mitten of fairly thick tanned hide has been finely embroidered in chain stitch. The floral design has been sewn in silk threads of many colours. The donor said that the mitten was sent home to her grandmother by her great aunt, probably in the late 19th century. The great aunt was secretary to the first bishop of Fort Churchill, located on the western shores of Hudson's Bay."
2976,LEEDM.F.1972.0078,Anthropology,Costume and Textiles,Hausa,,,,robe panel,,1920-1930,1920,cotton,object: 457 x 483 x 2mm,"Embroidered panel from Hausa gown (RIGA), green on white. Largely discoloured. This is a panel for a pocket.","This embroidered panel is from the front of a Hausa man's gown called Riga. It seems to have been cut from the top right near the neck opening. The design of bars with spokes or knives, and rectangles of interlacing is typical of these robes, and is mainly done in ladder or chain stitch. The brown silk thread has now discoloured and is slightly green. As this embroidery is done by separate craftsmen from the weaving and tailoring of the robes, and is fairly costly it is often cut off robes that are worn out, and reapplied to newer or second best robes for reuse. This fragment was collected by the donor in the Hausa Emirates of Northern Nigeria between 1920 and 1930."
2997,LEEDM.F.1973.0005,Anthropology,Costume and Textiles,Maori,,,,skirt,,c. 1935,1935,flax,object: 660 x 470 x 22mm,"dancing skirt of flax, red, purple and natural. Bands of about 30 stems of one colour, unravelled at top for c. 5cms, and knotted and stitched to form waist-band. The c. 8 cms length of stems unravelled and twisted with similar lengths of natural stems in","This dancing skirt is made from lengths of New Zealand flax, left natural or dyed red and purple. The flax is tied together in bands of about 30 stems of one colour, which are knotted and stitched together at the top to form a waistband. A series of crimped lines has been achieved by cutting away the outer surface of the stems. Both men and women would wear this sort of dance skirt. The colours used here are modern rather than traditional."
3034,LEEDM.F.1974.0010,Anthropology,Costume and Textiles,,Qing,,,hat,,1890s,1890,"silk, cotton, brass, glass",object: 220 x 158 x 230mm,"circular shaped hat. Turned up brim, blue silk lined with red cotton with Chinese writing on it, centrepoint surmounted by brass 'hemisphere' with dragon on it, which is in turn surmounted by a glass ball. Red fringe attached to centre point, hangs over c","This man's circular hat was worn by a Qing official. It is made of dark navy and black silk with a turned up brim, and a large central tassel of red silk cord. The inside is lined with blue silk, with some red cotton with Chinese writing on it. The centre top is surmounted by a brass hemispherical fitting engraved with a dragon, which is in turn surmounted by a clear glass ball. The hat is the sort worn in autumn, and the clear glass ball is a standard hat ornament indicating a fairly low rank."
3036,LEEDM.F.1974.0012,Anthropology,Costume and Textiles,,,,,boots,,1880-1900,1880,"silk, cotton",object: 420 x 265 x 224mm,pair of boots with pointed toes and black silk uppers. Lined with white cotton. Cotton soles.,"These man's boots have black silk uppers, thick compressed rag soles, and a white cotton lining. They are of good quality and would have been worn by a merchant or mandarin official."
3036,LEEDM.F.1974.0012,Anthropology,Costume and Textiles,,,,,boots,,1880-1900,1880,"silk, cotton",object: 420 x 265 x 224mm,pair of boots with pointed toes and black silk uppers. Lined with white cotton. Cotton soles.,"Good quality boots for a merchant or mandarin, with black silk uppers, thick compressed rag soles, and a white cotton lining. China, 1880-1910
Purchased from Heppers & Sons auctioneers, Leeds, 1974"
3041,LEEDM.F.1974.0017,Anthropology,Costume and Textiles,,Qing,,,badge,,1890-1910,1890,"silk, metallic threads",object: 195 x 220 x 2mm,"on black silk with a backing of blue silk. Gold and silver thread embroidery, also two shades of blue motif. Bird design appliqu‚d on. Valery Garrett 7/8/08:
This small badge is a birthday badge rather than a rank badge, has three symbols for long life,","This is a rank badge which would have been sewn on the back of an official's coat or over-robe. It has a blue silk backing, and embroidery in coloured silks, and couched gold and silver threads of a bird, possibly a phoenix. The same badge, in two halves, would appear on the front of the coat."
3044,LEEDM.F.1974.0020,Anthropology,Costume and Textiles,,Qing,,,tunic,,c. 1900,1900,"silk, cotton, metallic threads",object: 1140 x 580 x 4mm,black tunic with coloured silk brocade and strip of gold edging. Front as well as side openings. Red silk lining. Brocade shows dragon. Badges on back and front show bird. Knotted fringe of turquoise thread hangs from double-pointed front and back. Fringe,"This tabard or tunic was worn over an official's dragon robe. It is a silk brocade with a square rank badge panel in the centre and a large collar above. The badge has a bird motif or symbol, probably a phoenix, together with other smaller symbols. Dragons, flaming pearls, bats and clouds can be seen below, and eternal knots and other symbols above. At the base is a knotted silk cord fringe with metal discs attached."
3045,LEEDM.F.1974.0021,Anthropology,Costume and Textiles,Chinese,,,,collar,,1890-1910,1890,"silk, metal",object: 580 x 4 x 690mm,"large collar of appliqu‚ work. Ground of white silk. Both purple and green ribbon, edged on top. Sides with blue. Lined with red (faded). Knotted fringe with tassels in many colours. Metal discs sewn on to knotted areas, white silk embroidered flowers, pe","This large applique work collar would have been worn by a woman on top of a silk robe. The ground fabric is white silk, with some embroidery of flowers and people and purple, green and blue silk ribbon stitched round the edge. A long knotted fringe with tassels in many colours hangs below. Metal discs are sewn on to the knotted areas."
1807,LEEDM.F.1974.0029,Anthropology,Costume and Textiles,Djerma,,,,cloth,,c. 1920,1920,cotton,object: 1160 x 2100 x 1mm,White handwoven cotton with faded red and blue supplementary weft patterns. Made of narrow strips sewn together.,"This cotton cloth is made from several handwoven narrow strip weave lenghs sewn together. Each strip has a variety of faded red and blue supplementary weft patterns, which are particular dense at the bottom near the short fringe.  Although it is now badly stained and worn this would once have been a very good quality cloth, probably worn as a wrapper."
3110,LEEDM.F.1975.0004.A,Anthropology,Costume and Textiles,,,,,mask,,1900-1960,1900,"leather, paint, wool, shell",object: 1130 x 340 x 240mm,"mask face made of green leather with red leather lips and tongue and gold leather teeth. Back of head in red and black woollen fabric, green hair; 2 gilded wood horns with gilded carved skull in between. Superstructure decorated with large wooden beads, g","This horned mask has a face made of green leather with red leather lips and tongue and gold leather teeth. Large numbers of gilded beads are glued onto the face on the cheeks and forehead. The back of the head is made of red and black woollen fabric, woven and felted, with green wool hair attached. The two horns are of gilded wood and a small carved and gilded skull sits between them. Wire loops threaded with large wooden beads, glass beads and yellow wool tassels and pom-poms rise around the horns. Below the mask are four red velvet flaps which would cover the wearer's shoulder. They are trimmed with curled and coiled foil braid and modern costume jewellery that is clipped on. We are not sure which character the mask represents, or which dance or performance it would have been worn for. The owner of the antique shop who sold the mask, and a skirt and staff to go with it, described the set as a 'Devil Dancer's Outfit'."
3154,LEEDM.F.1975.0009,Anthropology,Costume and Textiles-Costume accessories,,,,,necklace,,1900-1950,1900,bone,object: 74 x 340 x 32mm,"Necklace made of bones, some large, some smaller.","A necklace made of bones.  Purchased at auction, at a cost of œ7.00, from Adair Davy Fine Art Sale Rooms in 1975"
3162,LEEDM.F.1975.0017.A,Anthropology,Costume and Textiles,Pakistani,,,,tunic,kamiz,1975,1975,polyester,object: 460 x 830 x 3mm,"tunic dress, called a KAMIZ. Made of peach coloured polyester cloth, with square neck, machine embroidery around cuffs and neck done in gold and purple thread. Flower motif. Long sleeves, shoulder fastening.","This woman's tunic dress, called a Kamiz, is made of peach coloured polyester satin, with a square neck and machine embroidery around the cuffs and neck done in gold and purple thread. It was specially commissioned from a Yorkshire Pakistani seamstress, Mrs Khan, in 1975. The embroidery uses a flower motif. The sleeves are full length. The tunic dress fastens at the shoulder and centre back. It is worn with matching trousers and a contrasting orange chiffon scarf or shawl."
3203,LEEDM.F.1975.0028,Anthropology,Costume and Textiles,Islamic,,,,cap,,1975,1975,cotton,object: 158 x 220 x 200mm,"skull cap of white cotton, crocheted. Worn by men especially, but not exclusively when in mosque.","This crocheted skull cap of white cotton is worn by men, especially when visiting a mosque or praying. Some religious men wear them all the time."
